시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,남양주시,시도,,해밀예당3로,2,,경기도 남양주시 진접읍 금곡리 1127-110,37.71668055,127.1976283,3,2,Y,2843,1,4,3,녹색/녹색화살표+황색+적색,50+4+104,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,1,,경기도 남양주시 진접읍 금곡리 1127-110,37.71668055,127.1976283,3,2,Y,2842,1,4,3,녹색/녹색화살표+황색+적색,28+4+125,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당1로,2,경기도 남양주시 진접읍 해밀예당1로 30,경기도 남양주시 진접읍 금곡리 1081-3,37.71178159,127.186451,3,2,Y,2873,1,3,3,녹색+황색+적색,125+4+30,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,2,,경기도 남양주시 진접읍 금곡리 1127-13,37.72082059,127.195719,3,2,Y,2872,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,2,,경기도 남양주시 진접읍 금곡리 1127-13,37.72082059,127.195719,3,2,Y,2871,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,2,,경기도 남양주시 진접읍 금곡리 1127-13,37.72082059,127.195719,3,2,Y,2870,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,2,,경기도 남양주시 진접읍 금곡리 1127-13,37.72082059,127.195719,3,2,Y,2869,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,1,,경기도 남양주시 진접읍 금곡리 1127-12,37.71917384,127.1942912,3,2,Y,2868,1,4,3,녹색/녹색화살표+황색+적색,28+4+125,2,3,1,Y,00:00,05:00,Y,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당로,2,,경기도 남양주시 진접읍 금곡리 1127-43,37.72383596,127.2059147,3,1,Y,2889,1,4,3,녹색/녹색화살표+황색+적색,31+4+46,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,내각1로,2,,경기도 남양주시 진접읍 내각리 252-24,37.70522549,127.1678152,3,2,Y,3006,2,2,2,녹색+적색,27+62,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,1,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2920,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2919,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,1,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2918,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2917,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,1,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2916,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2915,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2914,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 448-2,37.68333852,127.1725441,2,2,Y,3250,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 448-2,37.68333852,127.1725441,3,2,Y,3249,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 448-2,37.68333852,127.1725441,3,2,Y,3248,1,3,3,녹색+황색+적색,98+4+40,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 448-2,37.68333852,127.1725441,3,2,Y,3247,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 448-2,37.68333852,127.1725441,3,2,Y,3246,1,3,3,녹색+황색+적색,98+4+40,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,독정로,1,,경기도 남양주시 진접읍 연평리 432-1,37.68100502,127.1779083,3,2,Y,3245,2,2,2,적색+녹색,98+20,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로684번길,2,경기도 남양주시 진접읍 양진로684번길 55,경기도 남양주시 진접읍 연평리 425,37.68139773,127.1784252,2,2,Y,3244,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로684번길,2,경기도 남양주시 진접읍 양진로684번길 55,경기도 남양주시 진접읍 연평리 425,37.68139773,127.1784252,2,2,Y,3243,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로684번길,1,경기도 남양주시 진접읍 양진로684번길 55,경기도 남양주시 진접읍 연평리 425,37.68139773,127.1784252,2,2,Y,3242,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3273,2,2,2,적색+녹색,98+29,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3272,2,2,2,적색+녹색,98+29,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,2,2,Y,3271,2,2,2,녹색+적색,20+128,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,2,2,Y,3270,2,2,2,녹색+적색,20+128,2,3,1,Y,00:00,05:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3269,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3268,1,3,3,녹색+황색+적색,98+4+40,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3267,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 326-23,37.69386086,127.1770184,3,2,Y,3234,1,3,3,녹색+황색+적색,57+4+18,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 326-23,37.69386086,127.1770184,3,2,Y,3233,1,3,3,녹색+황색+적색,57+4+18,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,1,,경기도 남양주시 진접읍 연평리 326-23,37.69386086,127.1770184,3,2,Y,3232,1,4,3,녹색/녹색화살표+황색+적색,67+20+48,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 326-23,37.69386086,127.1770184,3,2,Y,3231,1,4,3,녹색/녹색화살표+황색+적색,67+20+48,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양지로삭다니1길,2,,경기도 남양주시 진접읍 연평리 326-17,37.69379342,127.1774196,3,2,Y,3230,2,2,2,적색+녹색,147+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,경기도 남양주시 진접읍 양진로 929,경기도 남양주시 진접읍 연평리 221,37.70212968,127.178894,3,1,Y,3229,1,2,2,녹색+적색,115+71,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,경기도 남양주시 진접읍 양진로 929,경기도 남양주시 진접읍 연평리 221,37.70212968,127.1788079,3,1,Y,3228,1,2,2,녹색+적색,115+71,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,2,2,Y,3305,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,1,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,3,2,Y,3304,1,4,4,녹색+녹색화살표/녹색+황색+적색,80+20+3+45,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,3,2,Y,3303,1,4,4,녹색+녹색화살표/녹색+황색+적색,80+20+3+45,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,1,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,3,2,Y,3302,1,3,3,녹색+황색+적색,90+4+29,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,3,2,Y,3301,1,3,3,녹색+황색+적색,90+4+29,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,1,경기도 남양주시 진접읍 장현로 177,경기도 남양주시 진접읍 장현리 222-10,37.72355028,127.1896044,3,2,Y,3300,1,3,3,녹색+황색+적색,90+4+29,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,해밀예당3로,1,,경기도 남양주시 진접읍 장현리 222-2,37.72367662,127.1900937,3,2,Y,3299,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,1,,경기도 남양주시 진접읍 연평리 656-1,37.69009433,127.1736837,3,2,Y,3266,1,3,3,녹색+황색+적색,98+4+40,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 61-8,37.71127682,127.1836138,3,2,Y,3265,2,2,2,적색+녹색,147+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 608-2,37.694446,127.1729858,3,2,Y,3264,1,4,4,녹색+녹색/녹색화살표+황색+적색,92+31+4+113,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 608-2,37.694446,127.1729858,3,2,Y,3263,1,3,3,녹색+황색+적색,34+4+51,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,1,,경기도 남양주시 진접읍 연평리 608-2,37.694446,127.1729858,3,2,N,3262,1,3,3,녹색+황색+적색,34+4+51,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 606-2,37.693931,127.170842,3,2,Y,3261,1,4,4,녹색+녹색/녹색화살표+황색+적색,92+31+4+113,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 606-2,37.693931,127.170842,3,2,Y,3260,1,3,3,녹색+황색+적색,34+4+51,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,2,,경기도 남양주시 진접읍 연평리 606-2,37.693931,127.170842,3,2,Y,3259,1,3,3,녹색+황색+적색,34+4+51,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,98번,남가로,1,,경기도 남양주시 진접읍 연평리 606-2,37.693931,127.170842,3,2,Y,3258,1,3,3,녹색+황색+적색,34+4+51,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 72-4,37.71017195,127.183835,3,2,Y,3289,1,3,3,녹색+황색+적색,153+3+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 72-4,37.71017195,127.183835,3,2,Y,3288,1,3,3,녹색+황색+적색,153+3+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 72-4,37.71017195,127.183835,3,2,Y,3287,1,3,3,녹색+황색+적색,153+3+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3286,2,2,2,적색+녹색,100+31,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3285,2,2,2,적색+녹색,147+41,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3284,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3283,2,2,2,적색+녹색,98+34,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,,경기도 남양주시 진접읍 장현리 207-2,37.72162322,127.187484,2,2,Y,3295,2,2,2,녹색+적색,96+19,2,3,1,Y,21:00,07:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,1,,경기도 남양주시 진접읍 장현리 207-2,37.72162322,127.187484,3,2,Y,3294,1,4,4,녹색+녹색화살표/녹색+황색+적색,80+20+3+45,2,3,1,Y,21:00,07:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,,경기도 남양주시 진접읍 장현리 207-2,37.72162322,127.187484,3,2,Y,3293,1,3,3,녹색+황색+적색,36+3+18,2,3,1,Y,21:00,07:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,,경기도 남양주시 진접읍 장현리 207-2,37.72162322,127.187484,3,2,Y,3292,1,4,4,녹색+녹색화살표/녹색+황색+적색,80+20+3+45,2,3,1,Y,21:00,07:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,장현로,2,,경기도 남양주시 진접읍 장현리 207-2,37.72162322,127.187484,3,2,Y,3291,1,3,3,녹색+황색+적색,36+3+18,2,3,1,Y,21:00,07:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 72-4,37.71017195,127.183835,3,2,Y,3290,1,3,3,녹색+황색+적색,153+3+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,2,2,Y,3321,2,2,2,녹색+적색,39+124,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,2,2,Y,3320,2,2,2,녹색+적색,32+61,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,2,2,Y,3319,2,2,2,녹색+적색,32+61,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,2,2,Y,3318,2,2,2,녹색+적색,32+61,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,3,2,Y,3317,1,3,3,녹색+황색+적색,98+4+57,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,3,2,Y,3316,1,3,3,녹색+황색+적색,54+4+105,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 장현리 230-9,37.72320953,127.190928,3,2,Y,3315,1,3,3,녹색+황색+적색,54+4+105,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3282,2,2,2,적색+녹색,98+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3281,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3280,1,3,3,녹색+황색+적색,153+3+45,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,N,3279,1,3,3,녹색+황색+적색,153+3+45,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3278,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3277,1,3,3,녹색+황색+적색,82+4+66,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,2,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3276,1,4,5,녹색+황색+녹색화살표+황색+적색,105+4+15+4+32,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,지방도,383번,진건오남로,1,,경기도 남양주시 진접읍 연평리 66-19,37.71238531,127.1833066,3,2,Y,3275,1,3,3,녹색+황색+적색,82+4+66,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,시도,,양진로,2,,경기도 남양주시 진접읍 연평리 656-2,37.694286,127.1750029,3,2,Y,3274,2,2,2,적색+녹색,98+34,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 270-3,37.71444385,127.182362,3,2,Y,3335,1,4,3,녹색/녹색화살표+황색+적색,53+4+74,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 장현리 270-3,37.71444385,127.182362,3,2,Y,3334,1,4,3,녹색/녹색화살표+황색+적색,53+4+74,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 장현리 270-3,37.71444385,127.182362,3,2,Y,3333,1,4,3,녹색/녹색화살표+황색+적색,53+4+74,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 장현리 249-3,37.72027962,127.188695,3,2,Y,3332,2,2,2,적색+녹색,98+28,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2026-04-28,3990000,경기도 남양주시
